NAME	DESCRIPTION	WT_Ctrl_rep_1	WT_Ctrl_rep_2	WT_Ctrl_rep_3	WT_Rap_rep_1	WT_Rap_rep_2	WT_Rap_rep_3	AP2_F_Ctrl_rep_1	AP2_F_Ctrl_rep_2	AP2_F_Ctrl_rep_3	AP2_F_Rap_rep_1	AP2_F_Rap_rep_2	AP2_F_Rap_rep_3
cgd7_3200-RA	na	3.010884513	3.010884513	3.010884513	3.010884513	3.010884513	3.932083313	4.176371886	3.010884513	3.779961752	5.275335925	4.106407252	3.010884513
cgd7_3210-RA	na	4.278151787	3.010884513	4.846340699	5.345099518	4.768724174	4.89100757	4.563603517	4.99056321	5.740640739	3.719397979	3.660226329	4.754403979
cgd7_3220-RA	na	4.278151787	3.844513052	4.202713186	4.242063963	3.010884513	4.489792337	3.511037221	3.010884513	4.943216998	4.192457143	3.010884513	3.010884513
cgd7_3250-RA	na	5.186450583	4.753531578	5.90271311	6.1944552	6.036930245	5.68039417	5.073277404	3.997368832	4.648976093	5.886899387	5.482753432	5.909751403
cgd7_3270-RA	na	6.017229167	6.492197259	6.2356561	6.623225554	6.701253146	6.037597039	6.499008784	6.445647204	5.396336689	6.569155951	6.500446016	5.909751403
cgd7_3290-RA	na	4.278151787	3.844513052	3.010884513	3.935662614	3.684873515	3.932083313	4.262579904	4.577797821	3.779961752	4.192457143	4.721855065	5.18808976
cgd7_330-RA	na	3.010884513	3.844513052	4.202713186	3.546137356	4.142445442	3.010884513	4.084683297	4.577797821	3.010884513	4.548110207	4.952840553	4.476275426
cgd7_3300-RA	na	3.010884513	4.753531578	4.560125758	3.935662614	4.142445442	3.932083313	4.494029121	4.577797821	3.779961752	5.071138554	4.106407252	4.131405811
cgd7_3350-RA	na	4.278151787	4.369463144	3.726523662	4.709538879	4.489304987	3.010884513	3.88172386	3.010884513	4.278934887	3.010884513	4.721855065	3.677302643
cgd7_3380-RA	na	5.395253729	4.753531578	4.846340699	4.709538879	5.00270712	5.20457829	4.974559434	4.99056321	4.648976093	4.192457143	3.010884513	5.364177671
cgd7_3390-RA	na	3.010884513	4.753531578	3.010884513	4.709538879	4.489304987	4.89100757	4.42092872	3.997368832	3.779961752	4.192457143	3.660226329	4.131405811
cgd7_340-RA	na	5.186450583	4.753531578	4.560125758	5.062038298	4.768724174	4.489792337	4.868587159	4.99056321	5.396336689	5.275335925	5.326789012	4.754403979
cgd7_3410-RA	na	5.395253729	5.306845616	4.846340699	4.709538879	4.142445442	3.932083313	4.563603517	5.573250018	3.779961752	3.719397979	5.326789012	4.131405811
cgd7_3430-RA	na	3.779408455	4.369463144	4.846340699	5.686780226	3.684873515	3.932083313	4.693429679	3.010884513	5.578735597	4.548110207	4.106407252	5.18808976
cgd7_3450-RA	na	4.942228651	5.056554028	5.085065539	5.58162849	4.489304987	3.932083313	5.209739543	3.997368832	5.187493604	4.548110207	4.106407252	4.987482059
cgd7_3480-RA	na	3.010884513	3.010884513	3.010884513	3.010884513	3.684873515	3.010884513	3.9867697	3.010884513	3.779961752	4.548110207	3.010884513	4.476275426
cgd7_3490-RA	na	4.942228651	5.056554028	4.560125758	4.242063963	4.142445442	4.89100757	5.716827816	5.31112632	5.187493604	3.719397979	5.326789012	5.18808976
cgd7_350-RA	na	5.186450583	3.010884513	4.202713186	3.935662614	3.010884513	4.489792337	3.64546324	3.010884513	3.010884513	3.010884513	3.010884513	4.131405811
cgd7_3540-RA	na	4.278151787	4.753531578	3.726523662	5.062038298	4.489304987	3.932083313	4.084683297	3.010884513	3.779961752	3.010884513	4.446703726	3.010884513
cgd7_3570-RA	na	3.010884513	4.369463144	3.010884513	4.242063963	3.684873515	3.010884513	4.343925749	4.577797821	3.779961752	4.548110207	3.660226329	3.010884513
cgd7_3580-RA	na	3.779408455	3.010884513	3.726523662	3.546137356	4.489304987	4.89100757	4.693429679	5.31112632	3.010884513	3.010884513	4.106407252	4.131405811
cgd7_3590-RA	na	4.648067155	4.753531578	4.560125758	3.935662614	3.010884513	3.010884513	3.76842451	4.577797821	3.010884513	3.010884513	4.446703726	4.131405811
cgd7_360-RA	na	8.661844843	8.521316011	8.47123752	8.956714004	9.11699259	9.136328788	8.770482967	8.193919493	8.601247648	8.515135071	7.889738513	8.465728799
cgd7_3630-RA	na	4.278151787	3.844513052	3.010884513	3.546137356	3.010884513	4.489792337	3.9867697	4.577797821	4.943216998	3.010884513	4.106407252	4.476275426
cgd7_3650-RA	na	5.186450583	5.056554028	3.726523662	5.345099518	4.142445442	3.932083313	4.629976465	4.99056321	4.943216998	5.275335925	5.869457833	5.521092207
cgd7_3660-RA	na	5.885038906	5.306845616	4.846340699	4.896527863	5.380587788	4.89100757	4.812531402	5.794991581	5.740640739	5.071138554	4.721855065	4.476275426
cgd7_3670-RA	na	7.280791036	7.623523752	6.930094252	7.22179142	7.336796597	7.37973248	7.28664436	7.628677763	7.228463114	6.850492346	7.138940453	7.440464751
cgd7_3680-RA	na	4.648067155	3.844513052	3.726523662	4.242063963	4.142445442	3.932083313	4.42092872	3.997368832	4.648976093	3.010884513	4.106407252	5.662601784
cgd7_370-RA	na	6.626349723	6.151928238	6.867513966	6.393983045	6.486375601	6.037597039	6.204521313	6.686272467	6.542289855	6.006425873	6.262874267	6.215617863
cgd7_3720-RA	na	3.010884513	3.010884513	4.560125758	4.709538879	5.380587788	4.489792337	4.494029121	4.577797821	3.779961752	4.548110207	3.660226329	4.987482059
cgd7_3760-RA	na	3.010884513	5.306845616	4.202713186	3.935662614	4.142445442	3.932083313	4.922546094	3.997368832	4.278934887	3.719397979	4.952840553	3.677302643
cgd7_3763-RA	na	4.278151787	3.010884513	5.085065539	4.494653587	5.00270712	3.010884513	4.868587159	3.997368832	3.010884513	5.071138554	3.660226329	3.010884513
cgd7_3770-RA	na	3.010884513	3.010884513	4.560125758	4.242063963	3.684873515	4.89100757	4.084683297	4.577797821	3.779961752	4.192457143	4.721855065	4.987482059
cgd7_3780-RA	na	5.739503338	5.056554028	6.585903933	6.1944552	6.322994159	5.20457829	6.182575431	5.573250018	5.740640739	5.886899387	6.346487761	5.364177671
cgd7_3790-RA	na	6.353700583	5.306845616	4.846340699	6.774029538	6.945540617	5.20457829	6.247436272	7.233095095	6.784377671	6.006425873	5.869457833	6.120689503
cgd7_380-RA	na	3.010884513	4.369463144	4.202713186	4.494653587	5.00270712	3.010884513	4.262579904	4.577797821	4.278934887	3.010884513	4.952840553	4.987482059
cgd7_3800-RA	na	4.942228651	4.753531578	3.726523662	3.010884513	4.142445442	3.010884513	4.563603517	3.010884513	3.779961752	4.192457143	4.106407252	4.476275426
cgd7_3820-RA	na	3.779408455	3.010884513	3.010884513	3.010884513	3.010884513	3.010884513	3.76842451	3.997368832	3.779961752	4.192457143	4.106407252	4.754403979
cgd7_3850-RA	na	4.278151787	3.844513052	4.846340699	3.935662614	4.489304987	3.010884513	4.176371886	3.010884513	4.278934887	4.192457143	4.106407252	4.754403979
cgd7_3860-RA	na	3.010884513	3.844513052	4.202713186	3.546137356	3.684873515	4.489792337	3.64546324	4.99056321	4.648976093	3.719397979	3.010884513	3.677302643
cgd7_3870-RA	na	4.278151787	3.010884513	4.560125758	3.010884513	4.142445442	3.010884513	4.922546094	3.010884513	4.648976093	3.719397979	4.721855065	3.010884513
cgd7_3880-RA	na	4.648067155	4.369463144	4.560125758	4.709538879	5.203984388	4.489792337	4.868587159	5.987148323	4.278934887	5.756568305	4.952840553	5.18808976
cgd7_3883-RA	na	3.779408455	5.306845616	4.560125758	5.062038298	4.142445442	5.462014094	4.084683297	4.577797821	3.010884513	4.192457143	3.660226329	4.754403979
cgd7_3890-RA	na	3.010884513	3.010884513	4.560125758	3.935662614	3.684873515	3.932083313	3.9867697	3.997368832	3.010884513	4.192457143	4.106407252	4.131405811
cgd7_3900-RA	na	3.010884513	3.844513052	3.726523662	4.242063963	3.010884513	4.489792337	3.76842451	3.010884513	4.278934887	4.192457143	3.010884513	4.476275426
cgd7_3910-RA	na	3.779408455	4.753531578	3.010884513	3.546137356	3.684873515	4.89100757	4.084683297	3.010884513	3.779961752	3.010884513	4.106407252	5.18808976
cgd7_3960-RA	na	4.278151787	3.844513052	3.726523662	3.935662614	4.142445442	3.010884513	4.176371886	3.010884513	3.779961752	4.833197758	4.106407252	3.677302643
cgd7_40-RA	na	5.186450583	5.056554028	4.202713186	5.58162849	4.768724174	5.20457829	4.974559434	4.577797821	4.943216998	4.548110207	5.623489969	5.18808976
cgd7_400-RA	na	10.03042245	9.530218825	10.19573392	9.677924074	9.961219165	9.564607055	10.59393134	10.18358417	10.20825005	9.597618054	10.55688345	10.45550723
cgd7_4020-RA	na	9.013794653	9.270912916	9.046658727	8.751782785	8.924467753	8.683031786	8.940225335	9.191598729	9.18087874	8.925513703	9.141077737	8.906323899
cgd7_4030-RA	na	4.648067155	3.844513052	3.726523662	3.546137356	5.537911431	3.932083313	3.76842451	3.010884513	4.278934887	3.719397979	4.106407252	3.677302643
cgd7_4040-RA	na	4.648067155	5.056554028	5.085065539	4.242063963	4.489304987	3.010884513	4.42092872	6.308392469	4.278934887	4.833197758	4.106407252	4.476275426
cgd7_4060-RA	na	4.278151787	3.844513052	4.846340699	3.010884513	4.142445442	5.20457829	3.511037221	3.010884513	4.648976093	3.719397979	4.446703726	3.677302643
cgd7_4070-RA	na	3.779408455	3.844513052	3.010884513	4.242063963	3.010884513	3.010884513	3.511037221	3.010884513	4.943216998	3.719397979	4.446703726	3.010884513
cgd7_4080-RA	na	6.353700583	5.520066618	5.90271311	4.896527863	5.537911431	5.462014094	5.33440203	5.31112632	5.187493604	5.756568305	5.482753432	5.18808976
cgd7_4090-RA	na	4.942228651	4.369463144	5.77214752	3.935662614	4.768724174	4.89100757	4.629976465	3.010884513	3.779961752	3.719397979	4.106407252	3.677302643
cgd7_4100-RA	na	4.942228651	5.705794666	4.846340699	5.962834376	5.203984388	4.489792337	5.776649583	4.577797821	3.010884513	5.886899387	5.623489969	4.754403979
cgd7_4110-RA	na	4.942228651	4.369463144	5.77214752	5.210499987	5.679753584	3.932083313	5.685960265	5.794991581	4.943216998	5.275335925	4.952840553	4.754403979
cgd7_4130-RA	na	4.648067155	3.844513052	3.726523662	3.010884513	4.142445442	3.010884513	4.176371886	3.997368832	3.779961752	3.719397979	4.106407252	3.010884513
cgd7_4140-RA	na	3.779408455	3.844513052	4.560125758	5.58162849	3.684873515	3.932083313	3.76842451	4.577797821	3.010884513	4.192457143	3.660226329	3.010884513
cgd7_4150-RA	na	4.278151787	3.844513052	4.560125758	5.062038298	3.684873515	3.010884513	4.084683297	5.31112632	3.010884513	4.192457143	4.446703726	4.131405811
cgd7_4160-RA	na	4.278151787	4.753531578	4.560125758	5.468205933	5.00270712	4.489792337	5.024762615	5.573250018	4.648976093	4.192457143	3.660226329	3.677302643
cgd7_4170-RA	na	4.942228651	4.753531578	4.202713186	5.062038298	4.489304987	3.010884513	4.494029121	3.997368832	3.010884513	5.071138554	3.660226329	4.754403979
cgd7_4180-RA	na	4.942228651	3.010884513	3.010884513	3.010884513	3.010884513	4.89100757	3.511037221	3.997368832	4.278934887	3.010884513	3.010884513	4.131405811
cgd7_4190-RA	na	5.395253729	6.274487278	5.90271311	6.393983045	6.036930245	6.323677733	5.916175935	4.99056321	6.018401941	6.404821258	5.97831686	5.521092207
cgd7_4220-RA	na	4.648067155	5.520066618	5.085065539	5.58162849	6.036930245	5.68039417	5.685960265	5.794991581	6.251222218	6.31505567	5.326789012	5.791462568
cgd7_4230-RA	na	3.779408455	4.753531578	5.289839726	3.935662614	5.380587788	3.932083313	4.629976465	3.997368832	4.648976093	5.454182522	4.106407252	5.521092207
cgd7_4250-RA	na	3.010884513	5.520066618	4.202713186	4.709538879	4.142445442	3.010884513	4.494029121	3.997368832	3.779961752	5.454182522	4.952840553	5.18808976
cgd7_4260-RA	na	3.779408455	4.753531578	3.726523662	4.494653587	4.142445442	3.932083313	4.629976465	4.577797821	3.010884513	3.719397979	3.010884513	4.754403979
cgd7_4270-RA	na	6.450423026	6.681320506	6.585903933	6.725492182	6.561614027	7.028156103	6.349450382	5.987148323	6.018401941	6.404821258	6.425519636	5.909751403
cgd7_4280-RA	na	7.910280824	7.42611679	8.243775621	8.145881832	8.485642325	7.249194762	7.884442956	8.028950014	7.978039991	7.799205742	6.766408206	7.589701093
cgd7_4290-RA	na	4.278151787	4.369463144	3.010884513	3.935662614	4.489304987	4.489792337	4.084683297	3.010884513	4.278934887	4.548110207	4.106407252	3.010884513
cgd7_4300-RA	na	4.278151787	4.753531578	4.846340699	5.345099518	3.684873515	3.932083313	4.812531402	5.31112632	5.578735597	4.833197758	4.106407252	3.677302643
cgd7_4310-RA	na	7.804467633	7.478058057	7.783331557	7.81575209	8.30037273	7.249194762	7.891224462	6.793037243	7.282061034	7.925903195	6.766408206	7.962449375
cgd7_4320-RA	na	3.779408455	4.753531578	3.726523662	3.546137356	4.489304987	3.010884513	4.42092872	4.577797821	4.648976093	3.719397979	4.106407252	4.131405811
cgd7_4330-RA	na	3.010884513	4.369463144	3.010884513	3.546137356	3.010884513	3.010884513	3.88172386	3.997368832	4.648976093	4.192457143	3.660226329	3.677302643
cgd7_4360-RA	na	3.779408455	3.010884513	3.726523662	4.242063963	4.768724174	4.489792337	4.494029121	3.010884513	3.010884513	3.719397979	4.106407252	3.010884513
cgd7_4390-RA	na	4.278151787	4.753531578	3.726523662	3.010884513	5.00270712	3.010884513	3.9867697	3.997368832	4.278934887	4.548110207	3.660226329	3.010884513
cgd7_440-RA	na	8.476874322	7.709343763	8.396109168	7.894383012	7.053754516	8.418298323	7.196751389	7.592254832	8.205459821	8.103260961	8.229871628	8.113955069
cgd7_4400-RA	na	5.739503338	6.017982862	6.733569255	6.1944552	5.679753584	5.462014094	6.601808285	5.31112632	5.396336689	4.548110207	4.446703726	4.987482059
cgd7_4410-RA	na	5.395253729	4.369463144	5.085065539	4.494653587	5.00270712	4.489792337	4.343925749	3.010884513	3.010884513	3.010884513	3.660226329	4.131405811
cgd7_4420-RA	na	5.739503338	3.844513052	4.846340699	3.935662614	4.768724174	5.20457829	5.209739543	5.31112632	4.648976093	4.548110207	4.721855065	4.987482059
cgd7_4440-RA	na	5.186450583	5.705794666	6.585903933	7.035263408	6.633122394	6.447921793	6.516658803	5.31112632	6.45163902	5.886899387	6.262874267	5.18808976
cgd7_4450-RA	na	6.138317333	6.274487278	6.505987324	6.330491219	6.561614027	7.249194762	6.93939432	4.99056321	6.354908021	6.785132812	6.883009914	6.388569369
cgd7_4460-RA	na	6.990365306	6.681320506	6.2356561	6.513152812	6.233796691	6.767014834	6.481140155	6.570970729	5.88619569	6.716671149	5.751709507	6.542989103
cgd7_4480-RA	na	4.942228651	4.369463144	4.560125758	5.062038298	5.679753584	4.89100757	5.449144043	5.31112632	4.943216998	5.275335925	5.482753432	4.754403979
cgd7_4490-RA	na	3.010884513	3.010884513	4.202713186	4.494653587	3.684873515	3.932083313	3.362786629	3.010884513	4.278934887	4.192457143	4.106407252	3.010884513
cgd7_450-RA	na	4.942228651	5.306845616	5.628579063	4.242063963	4.142445442	5.462014094	4.563603517	3.010884513	3.779961752	4.192457143	5.751709507	4.476275426
cgd7_4500-RA	na	6.531019745	7.503178303	6.844076561	5.933244297	6.232834425	7.254282859	6.655672736	5.358249326	7.658735732	6.551823585	6.28377313	8.155917228
cgd7_4510-RA	na	4.942228651	5.705794666	5.628579063	6.1944552	5.380587788	6.187716881	5.942532065	6.793037243	5.578735597	6.489327223	4.952840553	5.364177671
cgd7_4520-RA	na	6.855570791	6.76733068	6.585903933	6.513152812	7.053742109	6.859414603	7.052614783	6.793037243	7.383629379	7.334512848	7.138940453	6.120689503
cgd7_4530-RA	na	5.577622184	3.844513052	5.77214752	5.210499987	5.537911431	4.89100757	5.861973678	3.997368832	3.779961752	3.719397979	4.446703726	5.18808976
cgd7_4540-RA	na	5.186450583	3.844513052	4.202713186	4.242063963	3.010884513	4.489792337	4.629976465	4.577797821	3.010884513	4.548110207	5.326789012	4.476275426
cgd7_4560-RA	na	4.942228651	4.369463144	5.085065539	5.210499987	4.142445442	4.489792337	5.449144043	5.31112632	4.943216998	4.548110207	5.326789012	4.754403979
cgd7_4590-RA	na	4.648067155	3.010884513	3.010884513	4.242063963	4.489304987	3.010884513	3.9867697	3.997368832	3.779961752	4.192457143	3.660226329	4.754403979
cgd7_460-RA	na	3.779408455	4.753531578	4.202713186	3.935662614	3.010884513	3.010884513	3.64546324	3.997368832	3.779961752	4.192457143	4.721855065	5.18808976
cgd7_4620-RA	na	7.053316226	6.151928238	7.396904137	7.112791722	7.459900472	6.562309264	7.212773731	5.987148323	6.856817	6.489327223	6.500446016	5.909751403
cgd7_4630-RA	na	4.278151787	3.010884513	5.289839726	4.896527863	5.00270712	4.489792337	4.343925749	3.010884513	5.88619569	4.548110207	4.721855065	5.521092207
cgd7_4660-RA	na	5.186450583	5.056554028	5.628579063	5.345099518	5.679753584	3.932083313	5.589185442	5.794991581	5.396336689	5.613283381	5.869457833	6.215617863
cgd7_4680-RA	na	3.010884513	3.844513052	4.202713186	5.784785814	5.537911431	3.932083313	5.024762615	5.31112632	4.648976093	4.192457143	3.010884513	4.754403979
cgd7_470-RA	na	5.186450583	5.056554028	3.726523662	3.935662614	5.203984388	4.489792337	4.494029121	4.577797821	3.779961752	4.192457143	5.151897008	4.131405811
cgd7_4710-RA	na	5.577622184	6.017982862	5.469128481	6.1944552	5.927411123	6.037597039	5.373672122	5.573250018	5.396336689	5.886899387	5.482753432	5.364177671
cgd7_4713-RA	na	4.648067155	3.844513052	4.846340699	5.062038298	4.489304987	3.010884513	3.76842451	3.010884513	3.010884513	3.719397979	4.446703726	4.131405811
cgd7_4720-RA	na	3.779408455	4.753531578	4.560125758	4.896527863	5.00270712	4.489792337	4.343925749	4.99056321	3.779961752	4.548110207	4.952840553	4.754403979
cgd7_4730-RA	na	6.353700583	5.520066618	6.331506138	6.264076021	6.561614027	6.187716881	6.204521313	5.31112632	5.740640739	6.31505567	4.446703726	5.364177671
cgd7_4750-RA	na	4.648067155	3.844513052	3.726523662	4.242063963	3.010884513	3.010884513	4.868587159	3.997368832	4.278934887	3.719397979	5.151897008	4.131405811
cgd7_4760-RA	na	7.477236191	7.134004663	7.524069522	7.386940707	7.573320874	7.555753444	7.179919083	7.628677763	7.73064072	7.506583649	6.82588674	6.614412896
cgd7_4770-RA	na	4.942228651	4.753531578	3.726523662	4.896527863	4.142445442	3.932083313	4.262579904	3.997368832	4.648976093	3.719397979	3.010884513	4.754403979
cgd7_4790-RA	na	4.278151787	3.010884513	5.289839726	5.210499987	4.768724174	4.89100757	5.252501832	3.010884513	5.187493604	6.489327223	5.97831686	6.019072212
cgd7_480-RA	na	7.910280824	7.668925951	7.305439633	7.506670066	7.926330721	7.609957846	7.376380709	7.155172666	8.102433429	7.379492502	7.472461633	7.479245868
cgd7_4800-RA	na	6.78313626	5.870316732	6.990072451	6.774029538	6.322994159	6.323677733	7.179919083	6.570970729	6.925792308	6.219332035	5.482753432	5.791462568
cgd7_4810-RA	na	10.06137921	9.289833508	10.25804767	9.874369592	9.752285976	9.926814281	10.24796424	9.232013544	9.917851126	9.279437497	8.762189693	9.227939754
cgd7_4830-RA	na	4.648067155	3.010884513	4.202713186	3.546137356	3.684873515	3.932083313	4.693429679	3.010884513	5.578735597	3.010884513	4.106407252	4.131405811
cgd7_4880-RA	na	8.72120595	9.441431823	9.249221016	8.741707832	8.426490487	8.344389839	9.781037129	9.841942657	9.679027158	9.662750738	10.05869031	10.2521972
cgd7_4890-RA	na	3.010884513	3.844513052	3.010884513	3.546137356	3.684873515	3.932083313	3.76842451	5.31112632	4.943216998	3.719397979	5.326789012	4.987482059
cgd7_490-RA	na	3.779408455	4.753531578	3.726523662	3.546137356	4.768724174	3.010884513	3.88172386	3.997368832	4.278934887	3.010884513	4.106407252	3.677302643
cgd7_4900-RA	na	8.217030299	7.919557822	8.397012587	7.599424983	8.065977348	8.249135453	7.353247612	7.316091453	8.287105259	8.121975378	8.114433805	7.480009924
cgd7_4910-RA	na	5.186450583	4.753531578	5.289839726	4.494653587	3.684873515	5.462014094	5.373672122	4.577797821	4.648976093	4.548110207	4.106407252	5.521092207
cgd7_4933-RA	na	6.353700583	6.017982862	4.846340699	5.210499987	5.80889005	5.462014094	5.83408927	4.99056321	4.278934887	4.833197758	5.326789012	4.476275426
cgd7_4950-RA	na	5.186450583	5.056554028	5.628579063	6.1944552	5.203984388	4.89100757	5.716827816	4.99056321	4.278934887	4.833197758	5.326789012	5.18808976
cgd7_4960-RA	na	4.942228651	3.844513052	5.085065539	3.935662614	3.684873515	4.489792337	4.868587159	5.987148323	4.943216998	5.071138554	4.106407252	3.677302643
cgd7_4970-RA	na	3.010884513	4.753531578	5.085065539	4.494653587	3.010884513	3.932083313	4.42092872	4.99056321	5.740640739	5.454182522	6.079535064	4.987482059
cgd7_4980-RA	na	4.942228651	3.844513052	4.202713186	4.896527863	3.010884513	5.870022649	5.024762615	4.99056321	3.010884513	4.548110207	3.660226329	4.987482059
cgd7_4990-RA	na	3.010884513	3.010884513	4.560125758	3.546137356	3.010884513	4.489792337	4.563603517	3.010884513	4.943216998	5.454182522	4.952840553	4.476275426
cgd7_5000-RA	na	6.138317333	6.492197259	6.132981886	7.074548285	6.233796691	6.323677733	6.912980277	5.987148323	6.708107905	6.716671149	6.57167246	6.747454734
cgd7_5010-RA	na	6.98928474	6.466447259	6.966531541	5.721030069	6.387432778	6.619732677	5.927195448	6.308392469	6.492203742	6.930602938	6.453144976	6.381008326
cgd7_5020-RA	na	5.739503338	4.753531578	5.90271311	6.1944552	5.380587788	4.89100757	5.209739543	5.987148323	4.943216998	4.192457143	5.623489969	4.754403979
cgd7_5040-RA	na	4.278151787	5.306845616	4.846340699	4.494653587	4.489304987	4.89100757	5.485449284	5.573250018	4.943216998	3.719397979	4.952840553	4.987482059
cgd7_5050-RA	na	6.855570791	6.151928238	6.661625033	6.623225554	6.945540617	6.447921793	7.460860762	6.308392469	6.925792308	5.275335925	6.57167246	4.754403979
